MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
4.3,17.8,0,SW,24,NNW,2,6,60,29,1022.6,1019.9,10.9,17.1,No,0
1.6,17.2,0,S,20,S,6,7,68,44,1022.5,1019.1,8.1,16.7,No,0
2.8,21.1,0,E,17,ESE,7,9,74,39,1022.2,1016.8,11.2,20.7,No,0
6.3,19,0,WNW,24,NW,6,2,76,73,1013.8,1011.9,12.9,14,No,1
7.4,20.4,10.2,WNW,46,NA,0,0,75,54,1021.2,1018.6,12.9,20.3,Yes,0
5.4,20.6,0,NNW,22,WNW,6,11,98,46,1018.8,1015,10.2,19.2,No,0
8,18.9,0.4,W,33,W,0,20,79,50,1014.6,1013.7,14.3,16.8,No,0
3.7,19,0.2,NE,43,ENE,9,15,73,50,1014.5,1008.2,11.5,18.3,No,1
11.5,20.2,8.4,NNE,50,N,17,13,77,55,1002.6,999.2,15.5,19.2,Yes,1
9.3,16.8,28.8,W,56,WSW,26,30,82,54,997.8,1003.8,13.1,15.9,Yes,1
8.2,18.2,1.4,NW,41,NW,9,24,72,55,1015.1,1011.8,12.6,17.2,Yes,0
5.3,20.6,0,NNW,44,N,22,13,60,57,1009.3,1002.9,15.2,17.3,No,1
6.8,12.2,6,WNW,56,W,37,24,79,72,1005.2,1003.9,7.9,11.1,Yes,1
4.5,12.9,1.6,W,61,W,35,37,78,72,1009.8,1008.4,6.7,10.7,Yes,0
5.5,17.9,0,W,43,W,17,24,79,56,1012.3,1009.9,9.2,16.8,No,0
1.7,17,0,NW,19,WNW,6,11,73,49,1015.6,1013.4,9.4,16.2,No,0
4,21.4,0,NNW,35,NNE,7,17,75,36,1018,1013.4,11.3,20.9,No,0
8.9,21.1,0,SSW,28,S,6,9,76,61,1012.4,1008.8,12.9,19.4,No,0
11.7,22,0,SE,30,SSW,4,11,68,55,1009.6,1004.9,16.1,20.6,No,1
8.5,13.5,3.2,SSE,31,ESE,17,11,87,75,1014,1015.1,9.6,13,Yes,1
9.6,16.2,1.8,NNE,20,SE,0,9,85,75,1020.6,1019.4,12.6,14.8,Yes,0
8.3,19.7,0.2,W,35,SW,0,20,85,47,1020.7,1018.6,12.5,19.2,No,0
5.2,16.2,0,SE,37,SSE,6,15,85,77,1020.2,1018.3,8.8,10,No,1
3.8,15.9,3.6,S,35,SSW,0,15,90,42,1018.7,1018.5,7.1,15.2,Yes,0
1.2,16.3,0,ESE,39,SE,6,13,65,43,1024,1023.2,7.8,15.7,No,0
3.2,18.2,0,SSE,33,S,11,9,63,39,1027.7,1025.7,11.8,17.8,No,0
4.6,19,0,SE,22,S,17,9,55,36,1029.5,1025.7,11.2,17.3,No,0
6.4,18.7,0,W,48,NNE,7,17,68,50,1022.6,1016.9,11.3,18.2,No,0
5.8,23.3,0,W,59,NE,9,20,88,64,1007.9,999.4,11,19,No,1
6.6,17.7,2,N,50,NW,17,30,70,71,1001.9,997.6,10.8,14.8,Yes,1
9.5,15.1,7,W,65,W,26,30,88,60,1000.5,1002.7,10.3,14.1,Yes,1
9.7,15.7,1.4,WNW,50,WSW,15,22,79,84,1008.5,1007.8,11.1,10.9,Yes,1
4.1,16.6,6.8,W,39,WNW,15,19,77,56,1016,1016.2,8.8,14.9,Yes,0
4.6,19.2,0,WSW,28,W,6,13,83,46,1022.7,1021.6,10.9,18.8,No,0
5.1,20.3,0,NW,24,ESE,6,9,72,50,1026.9,1024.7,12.1,19.3,No,0
5.1,22.7,0,NE,19,NW,4,6,78,38,1026.6,1023.7,12.2,22,No,0
6.9,26.6,0,NNW,30,S,7,17,71,31,1022.9,1018.4,13.4,25.8,No,0
8.8,27.1,0,SSE,20,SSE,7,15,73,44,1018.9,1017.4,15.4,25.3,No,0
9.1,27.1,0,WSW,24,SSE,9,13,67,38,1020.8,1018.4,15.6,25.4,No,0
8.1,23.9,0,WNW,35,SW,2,13,70,26,1019.6,1017.6,14.8,23.2,No,0
7.4,25.4,0,WSW,30,W,9,13,68,28,1019.5,1016.2,14.7,24.8,No,0
10.6,23.1,0,SE,63,WSW,2,13,68,34,1014.7,1013,14.4,21.3,No,0
10.8,22,0,SE,35,SSE,20,15,52,38,1023.8,1022,14.7,20.9,No,0
5.9,24.1,0,ENE,26,NNE,7,9,64,43,1027.5,1023.1,12.9,23.4,No,0
11.3,26.8,0,W,19,SE,4,9,67,41,1025.4,1020.9,17.9,25.8,No,0
14.5,26.9,0,NNW,31,N,9,20,65,50,1023.4,1020.6,19.1,25.8,No,0
13.7,29.1,0,WSW,22,S,11,11,75,46,1022.8,1019.5,19.1,28.4,No,0
15.6,30.8,0,SSE,20,SE,11,11,65,38,1022.3,1019,21.4,30.3,No,0
17.8,34,0,WNW,33,SE,9,17,66,35,1021.6,1017.3,23.1,32.7,No,0
18.7,32.4,0,S,20,SE,9,9,66,47,1018.8,1014.6,23.9,31.1,No,0
18.7,24.3,0,W,46,W,24,20,46,39,1009.8,1011.9,24.2,21.9,No,0
10,23.2,0,WNW,39,WNW,7,19,59,27,1017.1,1015.8,15,22.6,No,0
6.6,25.3,0,NE,44,SE,7,26,67,28,1020.5,1017.3,14,25.3,No,0
10.8,27.9,0,SSE,28,S,11,15,55,32,1025,1021.8,17.5,27,No,0
11.3,29.8,0,S,22,S,6,15,57,27,1028.5,1025.3,19.2,28.9,No,0
13.5,31.8,0,SSE,28,E,4,9,55,29,1029.1,1024.8,21,30.3,No,0
15.4,33.4,0,WSW,37,SSE,7,13,48,29,1025.4,1020.6,22.1,32.8,No,0
15.9,35.2,0,SW,33,SW,7,11,49,23,1021,1017.2,23.3,33.8,No,0
17.1,36,0,ESE,26,SE,4,13,43,18,1021.4,1017.8,24.5,34.9,No,0
16.7,35.1,0,WSW,43,SW,2,28,49,18,1018.9,1014.8,24.7,34.6,No,0
18.1,32.8,0,SE,31,SSE,19,17,42,22,1017.2,1013.9,23.2,31.7,No,0
13.4,35.4,0,W,46,SSW,13,11,55,25,1015.6,1011.2,21.7,32.6,No,0
17.2,36.3,0,W,35,W,6,22,57,16,1009.8,1006.5,23.9,35.4,No,0
15.3,35.1,0,W,54,S,4,13,46,20,1007,1002.6,24.1,33.4,No,0
12.1,30.5,0,SSE,30,SSE,19,9,38,18,1008,1005.9,19.5,28.6,No,0
11.4,33.5,0,N,24,W,9,9,53,18,1010,1007.1,21,32.7,No,0
18.6,39.7,0,NW,37,WNW,17,22,29,11,1006.8,1004.6,27.8,39,No,0
15.3,38.2,0,NW,78,WNW,4,13,45,21,1007.6,1002.3,24.7,36.4,No,1
19.3,21,10.6,NE,37,SSE,9,9,95,91,1010.8,1009,19.7,20.8,Yes,1
18.3,28.3,25.8,NNW,61,W,0,46,98,67,1003.7,1003.5,19.2,25.6,Yes,0
11.9,23.6,0.4,W,24,S,7,9,63,37,1020.7,1020.6,14.4,22.7,No,0
12.8,25.8,0,WNW,30,S,7,7,60,40,1024.6,1021.6,18.1,24.9,No,0
17.2,32.9,0,SE,24,S,4,7,60,36,1020.8,1016,22,32,No,0
21,34.5,0,N,78,WNW,13,39,48,70,1012.2,1008.4,28.2,25.2,No,1
15.9,26.2,10.2,N,24,NA,11,0,82,56,1010.7,1008.6,17.6,24.7,Yes,0
17.1,26.4,0,W,52,NW,24,24,48,27,1006.5,1002.7,18.8,25.7,No,1
12.8,22.3,9.4,WNW,46,WNW,6,19,94,54,1000.5,1000.9,13.5,20.7,Yes,1
13.2,23.9,2.4,SE,50,SE,9,24,82,35,1010.3,1009.3,15.9,23.6,Yes,0
12.3,23.6,0,E,37,SE,24,22,43,31,1018.4,1016.9,16.6,22.6,No,0
10.6,27,0,WNW,39,WSW,7,9,48,29,1022,1018.9,16.8,25.5,No,0
11.4,31.5,0,W,50,NNW,6,17,57,16,1019.2,1014.3,20.3,29.8,No,0
12.3,27.5,0,WSW,44,SW,11,20,42,7,1015.9,1014.4,19.5,26.8,No,0
10.7,26.7,0,W,37,WSW,2,24,44,22,1015.1,1012.9,17.6,25.7,No,0
11.1,30.7,0,W,28,W,4,13,58,23,1015.9,1012.4,18.9,28.7,No,0
13.4,31.9,0,W,39,NW,6,28,47,19,1012.3,1009,21.2,30.6,No,0
18.2,24.9,0,SW,54,SW,13,28,58,45,1006.9,1006,21,21.8,No,1
9.2,25.4,1.2,WNW,30,NW,6,15,64,24,1011.6,1009.2,15.7,23.4,Yes,0
14.2,27.4,0,W,52,W,6,19,52,26,1008.9,1004.7,19.7,25.6,No,0
9.2,22.6,1,SW,41,SW,19,20,62,30,1016.9,1016.3,12.8,21,No,0
9,26.5,0,WSW,39,SW,4,15,52,31,1019.2,1016.1,17,26,No,0
11.8,29.6,0,SW,43,WSW,2,24,52,27,1017.6,1015,19.5,28.9,No,0
13.6,32,0,SSE,28,SSE,13,15,48,25,1018.7,1015.8,21.8,30.6,No,0
13.1,34.7,0,SSW,28,S,7,19,51,22,1019.4,1015.4,22.1,32.5,No,0
14.6,38.6,0,NNW,39,NNE,9,20,45,8,1017,1012.3,23.8,36.9,No,0
14.5,40.3,0,NW,107,WNW,9,50,40,28,1008.9,1005.7,24.2,31.4,No,1
12.2,26.4,3,W,41,W,11,17,60,19,1015,1014.1,16,24.9,Yes,0
11.1,29.2,0,WSW,37,WSW,2,20,45,23,1016.2,1014.2,19.1,27.7,No,0
12,31.3,0,NNW,31,ESE,7,7,52,21,1018.1,1013.7,20.8,30.4,No,0
12.7,33.7,0,NW,39,NW,6,22,48,10,1013.5,1009.6,21,32.7,No,0
15.1,36.6,0,WSW,39,SW,11,19,44,10,1010.9,1007.3,23.1,35.9,No,0
18.1,38.2,0,E,37,N,11,11,41,12,1012.4,1008.8,27.2,37.5,No,0
22.9,34.6,0,NNE,63,NNW,31,20,21,29,1006.5,1006.3,32.1,30.4,No,1
18.8,28.3,9.8,SE,31,NNE,0,6,84,49,1009.8,1008,20.9,27.5,Yes,0
17.1,31.3,0,N,33,NW,17,7,56,34,1014.7,1011.9,20,29.4,No,0
17.6,27.3,0,ENE,24,NE,11,15,61,74,1016.3,1013.9,22.1,22.7,No,0
17.8,35.9,0,SE,33,WSW,6,11,58,23,1015.2,1012.6,24.4,34.1,No,0
18.7,35.9,0,SSE,31,NE,4,9,46,24,1020,1017,25.6,34.1,No,0
19.8,36.8,0,N,33,NE,4,15,41,15,1022,1016.7,26,35.1,No,0
21.1,33.2,0,N,44,NE,15,20,41,35,1016.8,1012,28.1,31.1,No,1
19.4,31.9,5,NNE,39,WNW,9,9,70,40,1012.2,1008.5,23.4,30.9,Yes,1
18.6,29.1,12.4,W,56,W,6,28,88,48,1007.8,1006.2,20.6,28,Yes,0
12.2,29.7,0,W,30,SW,9,19,57,32,1014.4,1012.5,18,28,No,0
14.8,32.8,0,SW,30,NNW,11,9,55,24,1017.5,1013.6,21.3,30.6,No,0
15,35.8,0,W,46,NW,4,17,46,13,1014.9,1011.5,23.3,34.9,No,0
16.3,33.8,0,WNW,41,W,2,26,49,7,1014.1,1011.5,24.3,33.4,No,0
15,33,0,SSE,28,NA,9,NA,45,17,1014.9,1012.7,22.8,31.8,No,0
17.4,36.4,0,N,30,WNW,6,13,50,19,1018,1014.6,24.6,35.3,No,0
19.6,39.8,0,W,41,W,7,22,48,19,1017.2,1013.1,26.4,38.6,No,0
20.6,42.2,0,WSW,41,SW,9,15,38,8,1015.4,1011.2,27.8,41.2,No,0
21,42.2,0,NE,30,NNW,11,9,39,15,1013.8,1009.1,29.1,40.9,No,0
24.5,42.4,0.2,NNW,74,NNW,7,33,48,12,1007.7,1003.6,29.4,41.1,No,0
22.6,28.4,0.4,SW,44,WNW,13,11,56,79,1009.8,1012,25.1,19.9,No,1
15.7,31.7,3,SSW,35,SSE,15,19,55,28,1016.1,1013.2,20.9,30.4,Yes,0
17.2,36.3,0,NNW,33,NE,11,13,51,20,1015.6,1011.4,24.2,34.4,No,0
21.8,36.6,0,W,46,W,22,30,50,11,1009.6,1004.1,27.7,36,No,0
16.8,25.6,0,WNW,57,W,20,35,51,24,1006.9,1005.5,18,24.1,No,0
10.5,22.6,0,SW,52,WSW,22,30,44,30,1007.7,1007,14.4,20.5,No,0
8.7,25.2,0,W,50,WSW,6,30,47,27,1011.5,1009.7,15,23.8,No,0
11,32.9,0,W,48,WNW,2,19,52,15,1011.8,1008.8,18.5,30.7,No,0
15.4,37.3,0,W,56,WNW,2,22,39,18,1010.7,1008.1,22.4,34.3,No,0
19.2,41.8,0,NNW,69,NNW,7,31,40,9,1008.8,1003.7,26,39.1,No,0
24.7,35.4,0,WSW,43,W,20,19,43,9,1006.7,1006.5,25,34.6,No,0
14.4,33.7,0,SSW,28,WNW,6,15,50,22,1013.2,1009.7,21.5,31.7,No,0
14.3,35.8,0,WNW,35,WSW,6,17,47,8,1011.4,1008.1,22.8,34.7,No,0
15.1,35.9,0,WSW,39,WSW,0,17,35,10,1010,1008.5,22.9,34.4,No,0
17.7,36.4,0,W,43,WSW,7,15,45,14,1011.4,1007.9,24.2,35.3,No,0
15.2,34.4,0,NW,35,WNW,2,22,51,8,1008.5,1005.2,23.1,34.1,No,0
16,35.2,0,SSE,35,NNE,2,7,46,14,1009,1007.7,23.1,33.9,No,0
18.9,36.5,0,NE,46,NW,15,9,48,22,1015.3,1012,23.5,34.8,No,0
21.7,36.3,0,NE,44,E,22,15,39,16,1014.2,1009.7,26.6,34.7,No,0
21,38.2,0,E,67,SSE,4,15,46,19,1014,1009.9,25.2,36.9,No,1
17.8,34.3,8.6,ENE,39,NE,7,9,61,24,1016.1,1011.7,22.9,32.5,Yes,0
17.9,35.6,0,E,57,ESE,15,17,36,23,1014,1008.5,24.3,34.6,No,0
23.5,32,0,NNW,44,NA,19,NA,51,44,1010.8,1006.2,26.3,31.1,No,1
19.2,26.1,52.2,SE,33,SSW,9,13,83,70,1009.9,1009.4,22.1,25,Yes,1
19.5,30.3,5.6,SE,43,SE,20,22,55,38,1016.4,1015.7,22.6,30.1,Yes,0
20.3,33.9,0,SE,37,E,19,6,53,32,1020.8,1017.5,23.2,32.6,No,0
23,34,0,NNW,37,ESE,7,11,66,32,1020.8,1017.8,25.9,33.8,No,0
21.7,35.6,NA,SSW,46,S,NA,15,64,28,1018.8,1014.7,25.2,32.9,NA,0
22.5,29.1,NA,SW,24,NNW,NA,11,81,67,1008.5,1007.8,23.4,26.4,NA,0
20.8,27.1,0,NE,24,NE,9,11,82,59,1009.9,1007.9,21.2,26.6,No,0
20.5,30.3,0,SE,41,SE,7,20,80,43,1006.8,1003.9,21.7,28.9,No,0
17.8,26.8,0,ESE,52,SE,7,28,76,44,1008.6,1008.8,19.7,26.2,No,0
17.6,29,0,SE,31,E,19,13,48,34,1014.7,1013.3,20.6,27.2,No,0
NA,31.2,NA,ESE,31,SSW,7,7,33,24,1020.4,1019.1,21,30,NA,0
16.4,30.3,0,NNE,26,WNW,9,9,54,34,1023.6,1019.6,20.8,29.2,No,0
15.7,31.8,0,NW,57,N,7,19,70,35,1018.9,1014.3,19.6,30.9,No,0
19.6,34.7,0.6,SSW,59,SE,6,24,71,59,1015.3,1011.2,23.8,27.3,No,1
20.2,26.4,3.6,E,46,NW,4,9,83,70,1014.6,1011.9,21.3,24.2,Yes,0
12.5,26.1,0.2,W,31,SSE,15,11,56,34,1017.3,1016.7,15.2,24.3,No,0
12.8,28.5,0,SE,24,SE,9,11,57,35,1020.3,1018.4,17.9,26.4,No,0
15,31,0,NNW,22,ESE,2,7,61,33,1023.9,1021.3,19.5,29.3,No,0
NA,26.3,NA,NE,26,E,9,13,70,62,1019.4,1018.3,20.8,24.8,NA,1
18.2,29.3,1.4,W,39,W,0,20,84,45,1016.7,1013.6,19.9,28.5,Yes,0
11.2,28.5,NA,SSE,28,ESE,9,15,58,23,1019.3,1015.4,16.6,26.5,NA,0
12.5,31.2,0,ENE,19,ENE,0,4,61,26,1018.6,1014.2,17.8,28.9,No,0
15.1,NA,0,NA,NA,S,7,11,70,35,1014.2,1009.8,20.1,28.6,No,0
NA,22.3,0,NE,37,NE,24,17,74,93,1008.8,1006.6,20.9,20.1,No,1
18.8,30.3,20.6,WSW,39,N,9,7,87,48,1010,1009,22.3,29.4,Yes,1
18.3,22.9,5.8,SE,39,E,15,13,89,82,1013.3,1008.8,19,21.1,Yes,1
18.1,25.5,66,NW,56,NNW,11,37,79,38,1008.7,1007.5,19.8,24.1,Yes,1
15.7,22.4,6.2,NW,46,WNW,20,17,90,67,1014.4,1015.9,16.3,19,Yes,0
12.3,24.4,NA,SSE,28,SE,13,11,56,40,1031.4,1030.2,15.2,22.8,NA,0
10.6,25,0,NNE,20,W,4,4,72,40,1036.3,1033.6,14.2,24.1,No,0
11.5,25.7,0,SE,24,E,0,9,80,44,1035.2,1031.4,15,23.9,No,0
12.2,26.3,0,SE,24,SSE,6,7,75,37,1030,1026,15.6,24.8,No,0
13.2,26.6,0,E,22,SSW,0,11,72,38,1025.5,1022.3,16.2,26,No,0
12.5,28.6,0,ENE,46,SSW,0,4,73,28,1023.8,1021,16.1,28.1,No,0
13.3,29.6,0,SSW,19,W,2,4,76,35,1025.6,1023.3,17.6,29.5,No,0
15.1,30.4,0,SSE,48,W,2,9,73,36,1025.4,1022.2,18.9,29.7,No,0
14.9,31.4,0,W,33,WNW,4,15,79,31,1020.4,1017.3,17.7,30,No,0
16.7,31.9,0,W,35,SW,6,19,77,36,1020.2,1017.9,19.4,31.5,No,0
16.8,25.6,0,W,44,WSW,0,24,78,46,1018.7,1017.7,20.2,24.7,No,0
9.1,25.3,0,WNW,30,WNW,6,13,69,36,1020.8,1018.8,13,24.1,No,0
8.3,27,0,WNW,31,WNW,6,19,79,23,1021.2,1018.6,12.1,26.1,No,0
10.5,28.8,0,S,22,W,0,6,81,31,1022,1019.5,13.3,26.9,No,0
11.6,29.6,0,NNW,24,NNW,4,6,75,32,1021.8,1018,15.4,28.9,No,0
12.6,30,0,WNW,24,WNW,0,11,80,32,1019.2,1016.4,15.8,29.1,No,0
15.6,30.2,0,E,20,S,0,9,73,32,1019.8,1017,18.3,30,No,0
17.2,28.7,0,W,39,N,4,13,79,41,1016.4,1011.8,19.4,28.3,No,1
18.2,26.3,11,WNW,26,WNW,7,20,94,61,1015.8,1014.9,18.2,24.8,Yes,0
16.5,26.9,0.4,SSW,28,WSW,0,11,91,44,1019.6,1017.6,17.5,26,No,0
13.4,26.1,0,SSE,28,NE,9,9,71,42,1021.2,1018.1,16.5,25.1,No,0
11.6,25.8,0,WNW,26,NW,2,9,82,44,1020,1017.4,14.6,25.2,No,0
10,25.1,0,SE,20,S,0,6,78,42,1019.8,1017.4,15.3,24.4,No,0
12.4,24.8,0,NE,26,NE,0,11,71,41,1020.7,1018.4,15.5,24.7,No,0
12.5,24.8,0,SE,20,N,13,7,58,37,1022.1,1018.2,18.3,24.2,No,0
10.3,25.3,0,SE,17,ENE,2,9,76,38,1020.7,1016.3,15.5,24.6,No,0
10.6,24.7,0,NE,33,ENE,0,20,75,40,1017.9,1013.3,15.7,23.8,No,1
15.7,23.4,3,N,30,WNW,17,9,87,69,1012.8,1010.5,19.2,23.2,Yes,1
13.5,23.1,3.2,NW,46,WSW,13,20,84,53,1016.7,1015.3,17.5,23,Yes,0
10.1,21.9,0,E,22,SSE,4,7,73,55,1016.1,1011.3,15.7,21.2,No,0
14.1,18.6,0.2,WNW,22,NE,6,11,84,79,1011.6,1009,16.7,18.3,No,1
14.2,18.7,7,WNW,57,W,17,35,86,43,1010.1,1010.2,15.9,17.8,Yes,0
5.6,17.4,0,SW,41,SW,19,24,71,54,1018.1,1017.3,11,16,No,0
4.6,19.9,0,SW,19,W,4,11,82,49,1023.8,1021.1,10.1,19.5,No,0
5.1,21.9,0,SSE,19,SSW,9,7,81,49,1023.6,1020.1,12.5,21.6,No,0
6.1,23.5,0,SE,17,S,0,6,79,40,1022.6,1020.7,13.3,22.4,No,0
7.7,24.7,0,SSE,19,SSE,6,11,79,45,1026.5,1023,13.6,24.1,No,0
8.5,25.4,0,ESE,17,SSE,7,11,74,38,1027.8,1024.4,15.8,25,No,0
10.1,25.1,0,SSW,17,S,0,9,67,47,1027.1,1023.2,16.8,24.6,No,0
11.2,25.9,0,ESE,17,SSE,0,9,81,46,1025.7,1021.9,14.6,25.6,No,0
11.8,25.2,0,ENE,26,E,2,13,79,49,1024.6,1020.1,16.4,24.3,No,0
12.3,27.5,0,NW,20,SSW,6,7,74,44,1022.8,1019.5,18.5,26.4,No,0
11.4,27.3,0,WSW,17,SSW,0,9,74,40,1023.6,1019.4,17.8,26.4,No,0
11.3,29,0,NNW,35,NNW,7,15,89,34,1020.5,1014,15.4,27.9,No,1
15.4,19.8,3.6,NNW,46,NNW,11,28,95,86,1013.4,1008.7,17.1,18.6,Yes,1
10.8,18.5,17,W,37,W,11,20,72,40,1016.2,1017.6,14.4,18.4,Yes,0
5.1,17.9,0,SSE,15,S,4,9,78,49,1026.5,1023,10.4,16.9,No,0
7.1,16.1,0,ENE,17,ENE,0,7,84,58,1020.9,1018,9.7,15.9,No,1
9.7,17.3,1.6,NW,30,WNW,6,17,84,50,1022,1019.6,12.4,16.9,Yes,0
10.5,17.7,0.4,W,28,WSW,7,11,79,69,1021.9,1020.4,14.3,17,No,0
5.6,19.1,0,ESE,13,ESE,0,2,99,53,1026.8,1024.4,9.4,19,No,0
5.9,21.1,0.2,N,22,NE,0,9,84,46,1027.9,1024.1,11.7,20.6,No,0
4.8,20.7,0,SSW,15,ESE,7,9,97,47,1026.7,1024.3,10,20.3,No,0
6.8,23,0,NNW,30,NE,0,11,83,39,1027.1,1021.9,12.7,22.7,No,0
8,25.3,0.2,WNW,61,N,7,26,92,29,1017.8,1011.2,11.9,24.8,No,1
8.9,14.5,3,W,39,W,17,22,84,51,1016.1,1015.5,9.3,14.5,Yes,0
7.1,15.3,0,W,35,W,11,9,78,68,1022.3,1021.6,10.8,15.3,No,0
5.7,17.5,0,W,20,WNW,2,6,89,56,1024.7,1021.7,10.2,16.8,No,0
9.6,19.3,0,SSE,13,NA,0,0,84,59,1023.7,1021.1,13,18.6,No,0
5.7,19.5,0,ENE,17,SSE,7,4,99,54,1023.4,1019.6,9.2,18.6,No,0
5,19.8,0,ENE,17,NE,2,9,99,47,1020.8,1015.2,8.1,19.6,No,0
3,15.6,0,WSW,43,WSW,9,20,77,47,1012.5,1014.8,10.7,13.2,No,0
1.3,14.9,0,W,28,W,7,13,81,48,1022.8,1021.5,6,13.8,No,0
1,17.1,0,W,30,W,0,20,79,55,1024.1,1019.9,6.4,16.9,No,0
3.1,17.7,0.2,SE,15,SE,7,7,99,46,1021.2,1017.1,5.7,17.1,No,0
2.2,18.4,0,SE,13,ENE,0,2,83,44,1019.9,1017.3,8.1,18.1,No,0
1.7,17.5,0,ESE,13,SW,0,4,84,51,1021.6,1018.9,8.2,16.3,No,0
4.5,17,0,ESE,48,SSE,7,7,92,50,1021.1,1017.9,9.2,16.7,No,0
1.6,19.7,0,WNW,17,WNW,7,9,90,38,1020.9,1018.7,7.4,19.4,No,0
1.4,18.5,0,W,28,NW,0,7,86,39,1024.1,1021.3,6.6,18.4,No,0
2.1,16.5,0,N,13,WSW,0,4,88,44,1023.8,1020.4,6.8,16.1,No,0
1.7,17.9,0,SSE,15,SSE,0,9,92,42,1022.3,1019.3,7.6,17.5,No,0
1.1,17.1,0,ESE,22,SSE,0,7,76,45,1023.3,1020.5,6.3,16.1,No,0
0.9,18.1,0,NNW,24,NNW,4,13,76,35,1023.5,1019.2,6.6,17.8,No,0
5.2,16.3,0,ESE,20,ESE,9,9,74,73,1017.6,1013.3,10.3,15,No,1
10.2,14.9,10.4,E,26,SSE,7,7,88,99,1008.7,1005,13.5,12.8,Yes,1
8.4,19,13.4,SSE,30,SSE,11,6,71,50,1008.9,1010.1,14.9,18.9,Yes,0
5.7,16.6,0.2,SSE,11,SSE,0,9,92,59,1019.6,1018,9.7,16.5,No,0
6.4,17,0,ENE,22,NE,0,13,96,63,1019.4,1014.3,9.4,17,No,1
9.4,15,28,N,26,SE,9,11,99,89,1005.7,1002.8,12.1,14,Yes,1
8.8,20.2,5.8,SE,46,SSE,11,31,99,47,1004.7,1004.8,10.8,19.6,Yes,0
10.7,19.1,0,SSE,48,SE,19,15,54,48,1015.2,1014.8,15,18.4,No,0
4.2,16.6,0,SE,13,SE,0,7,89,58,1020.7,1018.5,8.3,16.1,No,0
4.3,17.7,0,W,13,SSW,0,4,93,60,1022.3,1020.6,8.6,16.8,No,0
3.4,17.7,0,SSE,17,SE,0,7,79,50,1026.5,1023.5,8.9,17.2,No,0
3.1,18.4,0,W,19,W,0,11,82,53,1023.6,1019.4,8.7,18.1,No,0
1.7,10.2,0,SW,17,WSW,7,11,99,84,1018.7,1015.8,5.1,8.9,No,0
5,15.8,0,SW,13,ENE,7,7,97,61,1020.6,1020.4,6.2,14.6,No,0
0.4,14,0,S,17,S,0,9,80,50,1026.7,1024.3,4.2,13.3,No,0
3.1,12.2,0,WNW,19,WNW,2,11,89,49,1023.7,1019.5,5.3,11.6,No,0
5.3,8.4,0,WNW,37,WNW,11,13,81,92,1012.9,1011.1,7.8,7.9,No,1
4.9,12.9,2.4,W,44,WSW,15,19,85,57,1021.2,1021.1,7.2,12.5,Yes,0
7.2,13.2,0,W,28,WSW,6,13,82,66,1023,1019.7,9.2,12.8,No,0
0,13.3,0,W,22,S,0,4,95,51,1025.4,1024.3,3.3,12.3,No,0
-1,13.1,0,ESE,11,SSE,6,9,83,47,1031.8,1030.7,4.1,12,No,0
-2,13.2,0,ESE,17,E,0,6,85,50,1035.2,1032,2.2,12.6,No,0
-0.3,12.8,0,SSE,11,ESE,2,9,92,65,1032.3,1028.3,3.4,12.4,No,0
1.5,15.5,0,NNW,52,E,4,9,91,73,1027.4,1022.1,7.4,13.5,No,1
7.4,16.2,11.6,W,94,WNW,30,30,82,65,1010,1010.4,13,11,Yes,1
3,12.2,2.2,W,24,W,7,13,88,70,1019.6,1018,6.9,10.9,Yes,1
6.9,15.2,1.8,WNW,35,NW,17,20,95,66,1019.4,1019.6,10.3,14.4,Yes,0
3.6,13.1,0,NW,39,SSW,0,2,98,86,1027.2,1026.7,7.7,12.7,No,0
5,12.5,0.4,W,17,W,9,9,99,83,1034.5,1033.8,7.4,11.8,No,0
3,14.8,0,SE,15,SE,0,7,94,61,1037.3,1035.2,6.1,14.7,No,0
3.5,16.5,0,E,20,E,0,7,89,52,1036.9,1032.9,7.2,15.5,No,0
3.4,17,0,ENE,24,E,4,17,85,56,1030.1,1024.7,8.3,16.9,No,0
7,16.1,0,NNE,31,SE,9,2,83,95,1021.9,1018.6,12.1,13.2,No,1
6.2,12.1,10.2,WNW,35,N,4,4,86,71,1020.5,1020.5,7.6,11.1,Yes,0
0.6,11.9,0.2,W,22,NW,2,11,99,54,1024.3,1021.8,2.8,11.5,No,0
-0.6,8.3,0,NNW,52,WSW,7,9,99,70,1022.7,1020.3,2.3,8.2,No,0
2.3,9.4,0,N,20,N,9,13,71,57,1021.2,1019.4,6.5,9.1,No,0
5.1,9.8,0.2,N,24,NNW,6,9,81,78,1020.7,1019.6,6.3,8.8,No,1
3.2,11.9,1.2,NNE,13,SW,0,6,99,67,1025.2,1024.3,5.5,10.4,Yes,0
0.2,10.9,0.2,ESE,19,SSE,2,7,99,70,1027.6,1024,3.2,10.2,No,0
1,10.3,0,NNW,11,SW,0,2,99,76,1030.5,1029.8,3.7,10,No,0
1.5,10.8,0,E,13,NA,4,0,99,77,1032.5,1029,3.1,10,No,0
1.8,12.1,0.2,SE,22,NA,7,0,99,70,1027.5,1022.8,2.4,11.7,No,1
